id,feat0,feat1,feat2,feat3,feat4,treatment,target
32969,0.50290465,-0.6766386,-0.31293148,-0.9007012,-0.21967068,1,387
32970,-0.8447839,-2.584698,0.15101881,-0.5543541,-1.6077648,1,296
32971,-0.33034477,0.6634692,0.20874399,-0.21465287,0.46992272,0,417
32972,-0.6801055,-0.5392835,-1.1178466,0.047902074,0.05995148,1,322
32973,1.1710832,0.022772633,-0.8234736,0.01872611,-0.23925479,1,585
32974,2.094431,0.73891324,0.14904416,0.07883945,0.18189728,1,1310
32975,1.6409713,-0.7655382,1.8999549,-0.6375896,-0.33291528,0,712
32976,1.063143,-0.594287,-0.34746364,-1.688113,0.12838769,0,213
32977,-0.9238171,-0.08405727,1.5541433,-1.1990993,-2.4103203,1,415
32978,-0.82212424,1.2990963,-0.6469354,-0.53095126,-0.55072737,0,284
32979,1.7920599,0.16781273,-0.28971595,0.46275178,1.3098187,0,765
32980,0.49091473,-1.6174934,-1.5213273,1.8102674,-1.2395338,1,497
32981,-0.37325048,-1.3528513,0.28972727,-1.0736929,1.5808911,1,427
32982,0.7994103,-0.64773494,1.2992887,0.009535975,-1.3776054,1,736
32983,-1.1488973,-0.20109871,-0.3723376,-2.6101732,0.31649807,0,381
32984,1.6716444,-1.5484258,-0.5843665,-1.1985387,1.1169577,0,163
32985,0.64823055,1.9399337,-0.770136,0.03181823,0.23956293,1,1008
32986,0.03901529,0.29042327,0.9523736,-0.12944235,0.093933865,0,508
32987,-0.9827788,0.93626285,0.3535453,-1.1076504,-0.2324629,0,371
32988,0.681388,0.31873545,0.27341628,0.7375313,1.3226289,1,1161
32989,-0.50725543,1.4592981,-0.3825037,1.0888746,1.7064114,0,922
32990,0.3940444,-0.87337613,-1.2302618,0.40399566,-0.8279251,0,276
32991,-0.13164078,0.26212817,1.3600571,1.6526023,-1.2324022,1,754
32992,0.034511894,1.4065758,0.28364688,-0.17231773,-2.1534126,0,506
32993,2.7703025,-0.23356043,-0.105413035,0.41507664,0.79230785,1,1427
32994,-0.87541956,-0.059748072,0.02624795,1.7416627,0.2924743,1,735
32995,1.2169546,0.9584799,-1.3191866,1.064532,-0.8248098,1,823
32996,0.07788395,-1.4106706,-0.4681941,-0.40302283,-0.7085606,1,361
32997,0.4284022,-0.094709426,-2.2541645,-0.4881475,0.45731497,0,221
32998,0.16427466,0.11188201,0.64434946,-0.46017674,-0.3249964,1,655
32999,-0.263738,-0.7563227,1.1518811,1.4497058,0.6262162,1,818
33000,1.0923116,0.21542005,0.81480026,-0.15094712,2.3315833,1,1375
33001,0.66195935,0.9626759,0.4920678,-1.2209003,1.4838624,0,625
33002,0.9078463,-0.9546735,-1.0812392,-0.85214335,1.4278541,0,324
33003,-1.6970319,1.211123,1.2219099,1.308986,0.24023725,1,767
33004,-0.37058103,-0.82077706,-0.8712908,-0.78175056,0.74695086,0,349
33005,-0.5751655,0.78125095,0.42327183,0.65265113,-0.737188,1,504
33006,-1.01675,-0.910161,1.0854387,0.06315065,0.1701553,0,425
33007,-1.020875,0.02521867,0.75744194,1.0893996,1.561765,0,886
33008,0.26364562,0.21953379,0.6289126,0.7961331,1.419481,1,1127
33009,2.2445438,0.809005,-0.12546955,0.803694,-1.2778015,0,606
33010,1.9189289,-0.6664919,2.8400438,-0.24403155,0.4400722,0,954
33011,-1.7628782,0.051051933,1.1154029,-0.8634817,0.40620077,1,249
33012,1.1364182,-0.9736124,-1.8933177,0.13184758,0.07546053,0,240
33013,0.80787206,-0.07929331,-0.68725544,1.064506,-0.562357,1,559
33014,-1.7441268,0.5087358,-1.0796334,-0.9142899,0.40919453,0,435
33015,-0.20235333,0.5201694,-0.8250516,1.2700634,0.7603216,0,678
33016,-0.66769975,1.1490568,1.2039939,-0.18144241,-1.0616369,1,809
33017,-0.3170002,-0.93481314,1.4507414,-0.09053244,-0.89400387,1,427
33018,0.0025174862,0.9570159,2.0849555,0.73387414,-0.27465594,0,907
33019,-0.10081496,0.7724749,0.39546758,1.5794032,1.5942302,1,1304
33020,-0.036489327,0.5098475,-2.1037548,0.35214454,-1.2118806,1,441
33021,-0.70959467,-1.8427366,0.105848245,-0.19228254,-0.3994639,0,350
33022,-0.12599273,0.7711517,0.12384167,-0.32082027,-2.499066,0,395
33023,-1.5820909,0.5059589,0.35037827,-0.60579574,1.3692459,0,590
33024,0.5837398,0.010559044,0.43680525,-2.3122902,-0.01905425,0,411
33025,-1.5114893,1.1354979,-0.22713554,0.69054484,1.8266838,1,839
33026,0.12631416,0.57228124,-0.18833782,0.43133065,0.53132814,0,567
33027,-0.5719488,0.56960094,-0.13522029,-0.5105264,-0.13352922,0,298
33028,0.32474715,-1.3825227,-0.70687044,-0.21893889,-0.55950624,1,355
33029,1.2689981,0.76939404,-0.071157135,-0.35445124,-0.5954116,1,968
33030,0.6021139,0.32122737,-1.0415533,0.77248955,1.8344896,1,990
33031,-1.2020996,-0.38612497,-1.7796656,0.44244784,1.3936616,0,801
33032,1.4658102,-0.64712447,0.28186715,0.20081927,0.6362661,1,901
33033,0.81554735,-0.62121904,-1.1314875,0.8130404,1.3721608,1,886
33034,0.20958394,-0.38716397,-0.46059275,-0.056424662,-0.4016713,0,300
33035,1.6281401,0.10062228,-0.3928898,-1.4940885,0.16757843,0,341
33036,-1.2874101,-0.9367679,-1.4544972,0.59819794,1.3924698,0,836
33037,-1.5156385,-0.6706414,-1.0457951,-0.53478724,0.6515593,1,243
33038,1.1834384,1.4911846,-0.08619247,-1.5628184,2.0478253,0,677
33039,0.91399854,0.1830397,-0.7305916,1.5982287,1.0982801,1,1100
33040,-0.20279904,-1.028448,1.6178175,-0.03580947,0.18739457,1,473
33041,-1.4716617,0.9643517,0.8264451,-0.26270947,0.57733613,1,433
33042,0.6546401,-0.08740568,1.1736941,0.8365059,0.34082797,0,787
33043,0.71422416,0.61850226,0.9955118,-1.0497473,1.0947728,0,608
33044,2.3317366,0.05993443,0.46851045,-0.44819698,0.16352366,0,601
33045,-0.19608876,0.3932804,-0.31034777,-0.45124015,1.1183172,0,392
33046,-0.51000714,-1.2606468,0.5072345,-1.9413552,-0.09298007,0,355
33047,-0.4737936,-0.57694626,1.0439084,0.926685,-1.087264,1,265
33048,-1.4928875,0.015394157,0.8521665,-0.45450372,-0.20627376,0,420
33049,0.5657686,-1.9070666,-0.62546223,1.1921974,-0.55149794,0,365
33050,0.3629086,-0.22985993,1.7164278,0.058386654,1.7341237,0,963
33051,-0.7566055,0.08262997,-1.221328,1.2186611,1.5949224,0,904
33052,1.5892718,-0.06509618,1.1241086,0.074313976,-0.83242995,0,663
33053,-1.1967734,-0.54288816,-0.9465542,-0.1942555,0.7324082,1,380
33054,1.9819431,0.945905,0.40126914,0.5405624,-0.93896186,0,683
33055,-1.2040086,-0.7738892,0.15023004,0.05807606,-0.12231855,0,441
33056,-0.0068118735,-2.5892024,0.07450619,-0.5746687,-1.4161199,0,346
33057,1.1062329,0.43605018,2.089301,-0.6795952,1.5092424,0,1035
33058,1.5042349,-0.57494867,0.29479668,-1.2459106,0.6202988,1,794
33059,-0.8874775,1.4099292,-0.9942382,0.029095594,-0.17610985,1,383
33060,1.8457671,0.50498074,0.2206258,-1.3182079,-0.12711178,1,1129
33061,-1.8073806,-1.1533788,-0.54993725,0.97737795,1.3826827,0,972
33062,0.67661774,-0.45348457,-0.9235595,-1.0093544,-0.27413583,1,480
33063,-0.10383717,0.73579013,0.7138157,1.0687205,0.86878407,0,868
33064,-0.48104665,-1.2677053,-0.59157264,0.12012238,-1.1965593,0,360
33065,0.6427245,-0.19284043,-1.4252722,0.22442695,-0.7079666,0,187
33066,1.4552026,-0.98860586,-1.1167624,0.5519506,-0.15425295,1,606
33067,-1.3749151,-0.35710868,-0.22670752,-2.2246866,-0.28490293,1,255
33068,0.27017307,0.6420687,0.09254137,1.1486006,0.5695034,0,715
33069,-0.118317574,2.4751337,-1.8394922,0.113440044,0.44944167,0,295
33070,-0.49308395,-0.90492344,-2.0170467,0.12189085,-0.61465317,0,338
33071,-1.2612648,0.62312853,2.0261133,0.9699407,2.1332953,0,1269
33072,-1.8521196,-0.06695547,1.8701963,1.0490096,-0.39438775,0,603
33073,-0.51004535,1.3573477,1.470484,1.3328314,1.4927479,0,1250
33074,0.069498666,0.722146,0.19029298,0.12546457,-0.15741822,1,658
33075,-0.9931885,0.36790264,-1.6280364,-0.97470665,-0.40642586,1,332
33076,-0.21730614,0.13499834,1.8066084,0.28828904,1.6619074,1,1102
33077,-0.79581547,0.117185056,-0.025740743,0.14628135,1.537193,1,635
33078,1.0255754,0.15383078,-1.4639169,0.17213863,-0.9246001,0,155
33079,0.14003272,1.4667485,-0.14219165,1.2813542,-0.5133239,0,610
33080,0.5237407,-0.2641008,0.12816124,-0.054184556,1.5989565,0,576
33081,-0.2787959,-1.2383854,0.057331204,0.22973426,-1.1855762,1,344
33082,-3.8629277,0.4133649,-1.34576,-0.49014905,0.27760625,0,618
33083,-0.6237394,0.40630677,0.8580362,-0.5316675,0.27577603,1,472
33084,-1.4014208,-1.2044771,0.48728314,-0.23268619,0.5197613,0,513
33085,0.30335936,-0.65261537,-0.91933227,0.55875564,1.0352095,1,714
33086,-1.6675353,-0.20042934,0.1475687,-0.61033577,1.6001401,1,420
33087,-1.0440799,-0.14446151,-0.39079902,-1.7993731,-0.7027114,1,273
33088,-1.7591718,1.3596748,-0.14627141,1.0671718,1.0780067,1,744
33089,-0.6513739,-2.723275,-0.7044201,-0.124534756,0.45183742,0,443
33090,0.19928187,-0.07693104,-0.14841837,-1.2115356,-1.1938496,0,214
33091,-2.1880546,-0.49188176,-1.0464957,-0.49689132,1.5565917,1,371
33092,0.9557213,-1.7774522,0.44625744,0.16019012,-0.2094731,1,448
33093,-0.61352944,-1.2960688,1.3616174,1.6381361,1.0381575,1,835
33094,-1.5314268,-2.0422916,-2.02259,1.1299161,1.9412153,0,1095
33095,0.8165765,2.4091158,0.5290638,-0.97356266,-0.18333872,1,1415
33096,-0.980408,1.5082672,-1.2044874,-1.9188646,-1.0726095,0,269
33097,-0.35653627,1.9301491,0.39895806,1.1128484,0.7054549,1,1280
33098,-0.5877316,-0.4044836,-0.84563076,2.8827155,0.41175106,0,1040
33099,0.97109973,0.33565426,1.7363036,0.85277176,-0.42744476,0,856
33100,-0.44325805,-3.1955051,-0.73967695,-0.8511505,-0.39534146,1,312
33101,-0.59027225,-0.077022366,0.41668972,-0.034181464,1.4879704,1,637
33102,0.55891675,-1.645348,-0.9755551,0.4649347,0.12097046,1,512
33103,-0.26945007,-0.089103915,2.5564082,0.6698791,-1.370181,1,844
33104,-1.7714541,0.35167736,-0.45626917,-0.6105484,-0.1878629,1,283
33105,0.36494538,1.5010495,-1.9878427,-1.5126556,1.2101969,0,152
33106,0.76667714,0.13202588,-0.15357965,0.15596217,1.683693,1,994
33107,1.6364121,-0.28522325,0.5599084,1.292124,1.7410499,1,1557
33108,-1.8474374,0.10112084,-0.14631352,-0.39968574,0.3290329,1,234
33109,1.9010453,-1.0910453,0.034577265,-2.0567539,-1.3792831,1,740
33110,0.060745694,-0.7107468,0.1044601,-0.1292184,1.253173,1,601
33111,-1.0541377,1.2935159,0.097666845,-0.7956241,0.882239,0,397
33112,0.23264137,1.7408408,-0.17970832,0.016280208,0.58435935,1,1027
33113,-1.4904239,1.4404241,-0.7667827,-0.23861556,0.034236036,0,325
33114,0.5596038,-0.48039508,-0.41580248,0.51328826,-0.2741732,1,485
33115,-0.80920994,-1.3519849,0.2190988,-0.4037595,-0.59855044,0,378
33116,-0.23474811,-2.37052,-0.341295,0.80560887,-0.096207894,1,453
33117,0.5294349,-0.46171486,0.9130473,2.1331818,-0.5108615,0,763
33118,-0.3003919,-0.2767658,0.29071346,-1.7900735,-0.7297256,0,305
33119,-1.6747417,0.25284708,-1.0260727,0.18436801,0.08506007,0,485
33120,1.5716809,0.34682834,-0.636603,1.4134297,-0.1539188,1,1089
33121,-1.0447807,0.23185264,-1.0497506,-0.9132296,1.4179381,0,479
33122,-0.49434003,-1.3706595,-1.310739,0.8803731,1.8432304,0,897
33123,0.5014805,-0.6044643,0.49260306,1.0791087,-1.4463096,1,484
33124,0.028822824,0.04490202,0.51370305,0.36976835,-0.42377377,0,395
33125,1.8805143,-1.9373726,-0.276403,0.38212755,1.1473987,1,812
33126,1.8789883,-0.4590753,0.57932144,0.22493047,-0.9706723,0,513
33127,-0.9545978,-0.08061893,-1.7686597,-0.75521797,0.8465028,0,382
33128,-1.7754589,1.3189824,0.38959962,-2.4629283,1.8109972,0,338
33129,0.8144956,-0.13829577,-1.4994588,1.9379698,0.82149065,0,733
33130,-0.95975655,-1.584659,-1.5735438,-0.7411749,-2.115712,1,256
33131,-0.42116916,-0.2395597,0.28438097,-0.3997521,-0.9970756,0,311
33132,0.42670885,-0.17541967,1.3406607,1.5288274,0.7545168,0,986
33133,-0.657353,-1.796107,-0.7451964,-0.40510663,0.2849783,1,273
33134,0.4007362,0.021987857,1.3538688,1.5980291,1.135186,0,1168
33135,-0.52315,-0.9145248,-0.5224368,0.1606944,-0.25693536,1,304
33136,1.2818174,-0.38859436,-1.168797,-0.30453587,-1.313697,0,130
33137,-1.383233,-0.20354809,0.39554942,0.05403607,-0.90528333,1,269
33138,0.3492035,0.8599257,-0.0060241725,-0.52395856,0.34755284,0,406
33139,-1.577115,-0.31502026,-1.9834782,0.32331207,0.21214655,1,359
33140,-0.81249624,-0.45091763,0.6827408,0.122383095,0.54085,1,430
33141,-0.11772288,-1.1866034,0.42026976,0.87246275,0.72038513,1,637
33142,-1.0873564,-0.58254725,-1.5403581,-0.79678303,-0.3026623,1,275
33143,-0.5696122,0.009275611,2.6781158,-0.105242625,1.2538853,0,981
33144,0.5240356,0.31461912,-1.1217176,0.12244462,-0.47846106,1,414
33145,-0.6483733,-0.96821797,0.8506608,-1.2925594,0.7610118,0,374
33146,-0.76787156,0.54149836,-0.5121613,2.3529923,0.41046804,0,866
33147,-1.3776034,2.0683494,-0.1816231,1.1209946,-0.4491026,0,520
33148,0.051150333,-0.30259177,0.64534676,0.15072693,0.8433668,1,684
33149,0.7370667,-1.5218213,-0.7592093,-0.48692963,-0.39308235,1,430
33150,1.2074403,0.41400653,-2.2396069,0.70289195,-0.8572324,1,534
33151,0.895297,-0.38272658,-0.31914657,-0.65847135,0.60174394,1,545
33152,0.24335897,1.0815626,0.015638774,-0.5513553,-1.1184119,1,797
33153,0.32982734,0.5137249,-0.18683589,0.2970849,-1.4069533,1,583
33154,-1.4485157,1.0547832,-0.47889498,-0.9766431,0.22030726,0,345
33155,1.0442752,-1.1276512,-0.40279952,0.96402884,-1.2135892,1,480
33156,0.07451752,-0.56408083,1.4001223,-0.59708893,-0.9507929,1,558
33157,0.1381117,0.5623725,1.3530374,0.102803595,1.4421701,1,1180
33158,0.28944644,-0.54691905,1.1896045,1.0122236,0.26618713,0,702
33159,-0.9941693,0.84041965,1.139347,0.4618295,-0.29656544,1,617
33160,-0.28448072,0.93138313,1.8548656,1.2238508,0.6182538,1,1307
33161,0.32039374,-2.3339696,-0.5039169,0.24483755,0.41007736,0,402
33162,-0.2576347,0.67589766,-1.3357351,-1.0636277,0.7130774,0,270
33163,1.0278585,0.4880937,1.2355745,-1.3648208,-1.6326597,0,658
33164,1.5661756,1.6218094,-0.45498645,0.87175024,-1.0686401,0,570
33165,1.2730696,-0.38049507,0.88038206,-1.0907513,0.34693345,0,536
33166,-0.084217034,0.6700348,-0.72478867,1.2619351,0.22368951,0,526
33167,-0.517136,-0.31327218,1.0458424,-0.7682024,-1.166584,1,385
33168,0.89179677,-0.7285426,-0.32729065,-0.39301053,1.3826758,0,426
33169,1.9553192,1.2463089,-0.1599293,0.166586,-0.48975465,1,1300
33170,-1.3601025,-0.17197153,0.17518759,-0.5456427,-0.26008487,0,400
33171,0.7858849,-0.66464376,-0.000429978,0.7132609,2.9882276,0,982
33172,0.776347,0.27460387,-0.63243514,0.6849589,1.0864365,1,944
33173,0.3914051,0.14760904,0.32745126,-0.5571332,0.022601934,0,415
33174,0.022102226,-0.76186126,-1.561651,0.694668,1.2479411,0,688
33175,0.66488063,2.1994593,0.91876805,2.0930033,1.3833427,0,1485
33176,-1.4372135,-0.16999218,-1.6417259,-0.07441457,0.455213,1,318
33177,0.43773663,1.727284,-0.81225187,1.0853261,1.8999747,0,1005
33178,0.08728031,0.30338505,0.6329108,-0.21589133,0.43968555,0,503
33179,-1.8741581,0.5447037,0.8761716,1.0038749,-0.24467011,0,584
33180,0.45626667,-0.636336,0.17522767,0.14948136,1.2593812,1,733
33181,2.0979156,1.3816307,-2.8423269,0.14940397,-1.2399912,1,848
33182,1.0941882,-0.35723403,1.2571331,0.30497396,-0.74005634,0,581
33183,1.1441149,-0.79240733,0.24235156,-0.047426682,0.6272591,0,397
33184,-0.21713364,0.2020602,-0.2063836,-0.045357823,0.13978864,0,298
33185,-0.45610237,0.8005732,-0.068409726,0.9021892,1.07767,0,732
33186,0.6567521,-0.20301265,-0.5743968,0.3532777,0.4438928,0,361
33187,0.75757736,-0.27453604,-0.4660699,-0.08127814,1.151322,1,705
33188,0.25913668,-0.016641626,1.3728093,0.41557157,-0.53126425,1,781
33189,0.7415697,0.085776925,1.0297927,-0.63910997,-0.9269254,1,875
33190,-0.32863405,-1.3810616,-1.9451063,-0.48461178,-0.9218475,1,299
33191,-0.43811378,-0.7403736,0.29909799,0.9362794,2.1583896,0,988
33192,0.80461156,0.21136169,-0.5769696,0.75411457,-1.167825,1,568
33193,-2.6206295,-0.37662587,0.7285063,-0.7274259,-1.407034,1,145
33194,-0.92345613,-0.93755037,-0.47886497,0.62039715,-1.3496219,1,270
33195,0.52679557,1.7604302,-0.5671607,-0.7116639,0.69635904,0,444
33196,-0.7592058,0.92711234,0.4799808,-1.7622638,-0.39722875,0,403
33197,0.19641031,0.22779354,1.8977426,0.03419547,0.22119434,1,970
33198,1.9723827,-1.4251568,0.5338455,-0.20238285,-0.9209916,1,730
33199,-0.6828651,0.49078894,1.0120854,-0.067672014,-0.635649,1,535
33200,1.5013385,-1.3294802,-0.3029972,0.41745394,0.08437662,0,282
33201,-0.34710932,-0.32649145,0.4425611,-0.14622878,-2.19025,1,364
33202,1.9458435,1.8867089,-0.07188392,0.1868111,-0.19274575,1,1520
33203,2.7357266,0.89196074,0.33407283,-0.28253064,0.4054532,0,772
33204,-1.7653615,-0.5929617,-0.28905663,-0.10301779,1.7199361,0,777
33205,-0.44041064,0.7334878,1.0777491,-0.3992972,-0.15358603,0,520
33206,-0.47056514,-0.19603129,-0.26975048,0.7195605,-1.3140188,0,303
33207,-0.14338492,-0.24993134,-0.052591562,-0.37744927,-0.6095014,1,372
33208,-0.48980084,0.8150867,-1.1241605,-0.13105564,2.1370766,1,813
33209,-1.0891452,-0.0007726677,-1.341888,0.25297597,-0.66760856,0,356
33210,-1.6670619,0.26671207,-1.6070939,0.9447129,-0.6642993,0,494
33211,-0.7267396,0.7853587,0.83584374,-1.8099532,-1.7459276,0,474
33212,0.85801333,-1.5849686,-1.3338008,-0.1854377,0.25137928,0,241
33213,0.445917,0.5548946,0.70973635,0.068537354,0.6801855,0,703
33214,2.7482502,-1.9015719,1.6540332,0.84992796,-0.6836587,1,1160
33215,0.63432413,0.5538303,0.74858737,-0.2236982,1.2331315,0,772
33216,-0.43160772,1.3938477,-1.1005588,0.32853085,0.791158,0,417
33217,0.66038126,-1.2259364,0.41224152,1.3277394,-0.16695331,1,712
33218,-0.4530896,0.39531937,0.90516335,1.1156188,-1.457889,0,476
33219,0.046827465,0.3531985,0.6998404,1.1638644,1.0748454,1,1108
33220,0.8199983,-0.6612681,1.5698708,0.10511414,1.2548611,0,811
33221,-0.4087237,-0.57814854,-0.33464652,-0.19246478,-0.5556367,1,343
33222,-1.579442,1.3550138,-0.5195162,-0.51799357,-0.25055063,0,324
33223,-0.6665967,1.1362308,-1.0634584,-0.9159678,0.38302016,1,422
33224,0.43219274,0.80872095,0.40609258,-0.3447851,0.38651335,1,819
33225,-0.33923313,-0.40007177,0.9333391,-0.055927876,-0.996509,1,378
33226,0.72372955,0.3071418,-1.5357361,0.06370384,0.91176,0,347
33227,-0.05214306,1.4243805,0.361247,1.2515428,0.3158197,1,1166
33228,0.36219826,-0.5214662,1.3328971,0.28066668,-0.61747956,1,650
33229,-0.48470652,-0.33678013,-0.3298891,-0.7877304,-0.2017944,1,328
33230,0.038200833,0.06770465,-0.24304588,-1.379459,2.0346677,1,535
33231,0.22796474,-1.5482719,0.36716765,0.11085381,-0.0851212,0,257
33232,-0.50836253,0.3251309,-0.9495949,0.23895958,-0.32602626,0,286
33233,0.6234014,-1.439412,-0.6571636,-0.86131394,0.6168678,1,421
33234,0.8891131,-0.42259187,-0.10345787,1.5751661,-0.59912074,1,764
33235,-0.38638717,1.4120686,-2.1402864,-1.2342267,0.11786408,0,204
33236,0.048183065,-1.2678248,3.4989433,0.8319362,-0.85721856,0,768
33237,0.38454428,1.0164804,0.8035912,-0.40120026,-0.8502373,1,943
33238,0.11110998,0.17205395,1.7916466,-1.2908611,2.1728842,0,828
33239,-0.9608552,-0.9301908,0.097646594,0.78922784,0.6911556,0,690
33240,-0.9654473,-0.24839562,-0.40094554,0.49338463,-0.7529959,1,303
33241,0.22128634,-0.33769357,1.6311804,-0.13996916,-0.70004064,1,750
33242,0.4530005,-0.41274795,0.88090223,-0.9827097,0.1606905,1,629
33243,-0.5510581,0.02638578,-0.5136991,0.13482004,0.045074455,1,394
33244,1.0878905,-0.7186739,-0.40155178,-0.46074405,-0.2920493,1,471
33245,0.8404604,-0.400642,-0.62163556,0.9977567,-0.15972467,0,356
33246,1.1175324,-1.6755841,-0.55289894,-1.5045455,-0.3208261,0,205
33247,1.4962382,0.73184913,-0.5643338,-0.17448181,-1.3964298,0,437
33248,-0.91741097,-0.32234588,1.2521266,1.00981,-2.2303624,1,300
33249,1.6842926,0.969128,0.64416057,0.2267752,-0.5530601,0,690
33250,-0.055333253,0.22478028,0.12422935,0.55028015,-0.49253598,1,463
33251,-0.8404401,-0.19073118,-0.5386197,-1.2754718,-0.43600073,0,382
33252,-0.7280036,-0.8065804,0.36988196,0.051733688,-0.20605132,0,386
33253,-1.93429,0.041701943,-1.185012,1.5068429,-0.2663496,1,459
33254,0.21030654,0.17238684,1.1033049,-0.3734344,-0.9672619,0,550
33255,0.5722883,0.2891672,-1.4356103,-0.040010806,0.066025965,1,452
33256,-0.5735076,-0.703006,2.31362,-1.3198314,-0.14870854,0,586
33257,0.43907964,0.27549455,0.6295058,-0.8093768,-1.9701766,0,482
33258,-0.7218577,0.285197,-0.089772575,2.6338983,-0.32889572,0,779
33259,0.61483455,0.9244731,0.75400597,-0.40737987,-1.4888084,1,989
33260,-0.8544046,1.8548442,-0.7538728,-1.0483739,-0.42620876,1,478
33261,1.4543487,-0.21268338,-0.79316276,-0.12733056,-0.8908257,0,252
33262,-0.44128788,1.2555461,-2.8785162,0.44966048,0.19629325,1,566
33263,-0.7736476,1.8585277,0.6289351,0.43942288,1.2749721,0,906
33264,0.30799848,-0.62912184,0.6347259,0.56853485,0.17325395,1,585
33265,-0.14221528,0.119905196,-0.7653901,1.1771159,-0.3194914,0,418
33266,-0.7101696,-1.4906319,-0.9701525,0.8766687,-1.2391411,1,268
33267,-0.4554503,-0.49528924,1.0240185,-1.2814373,0.5238788,0,309
33268,-1.4051509,0.88552356,-0.6038214,0.42548797,-1.8346738,1,331
33269,0.6860943,1.0239031,-0.022806061,0.09501051,0.37836674,0,580
33270,0.047248267,0.5968748,-1.4621495,0.77801013,0.31906098,0,415
33271,-0.118260056,-0.38984284,1.4042075,0.3359064,0.17358628,0,545
33272,0.6866053,-0.18838975,0.7844041,0.435382,0.58146596,1,910
33273,-0.040364772,-1.2678058,-0.1876773,0.1503105,-0.8328004,1,338
33274,0.6543267,0.18154924,0.52829224,0.25768006,0.078831695,1,797
33275,-1.198913,-1.1472287,-0.041433915,-0.3240394,-0.50184625,0,430
33276,0.9746474,-0.96343964,-0.11618481,0.87440735,0.087915905,0,390
33277,0.25677043,0.569655,-1.0798333,-0.6833623,0.3146934,0,214
33278,-0.685419,-0.32458007,-0.22422281,-0.029317623,-1.069106,1,332
33279,0.8973188,0.20547357,-1.8344123,-1.2761182,0.7237811,0,161
33280,0.2908344,-1.9883798,-0.977671,1.5681974,-1.1635163,0,398
33281,0.30884424,-0.5397434,0.48682296,-0.09123998,1.7460485,0,666
33282,-1.5722865,-1.3867621,0.002731891,1.5117114,-0.24520326,1,477
33283,-0.43827307,-0.66035664,0.5745212,0.61719656,-0.18694511,1,412
33284,-0.040767174,-0.7074157,0.46278697,-1.0745988,0.24993257,1,375
33285,0.89910823,0.941979,1.6728927,-1.7121388,-0.9835387,1,1232
33286,0.2856416,0.72815573,0.66554844,-0.80434024,0.1475643,1,818
33287,-1.1141843,1.0579232,0.021503098,-0.22315435,2.8046803,0,842
33288,0.95927894,0.2468213,0.5573919,-1.8781117,0.24991426,0,492
33289,0.11714103,-0.03530096,1.9061637,0.9303398,0.55951256,0,926
33290,-0.63097155,0.163913,-0.46428216,4.3122377,-0.44265005,0,1089
33291,0.078653865,0.7013264,-0.6516093,0.60518813,-0.04419317,1,603
33292,-0.5266457,-0.63389826,-1.2422998,1.4035926,-0.17051916,0,611
33293,-0.7164254,-0.6199244,-0.24458867,0.8823092,0.9658545,1,709
33294,-0.66765195,-1.228909,-0.69266987,0.8967076,-1.0205008,0,398
33295,0.083542064,0.7416163,-1.1837945,0.09418812,-1.0177064,0,200
33296,0.25452492,-0.893572,1.5315442,-1.0461755,-0.30269888,0,483
33297,-0.009029847,-0.012810407,-0.3938604,-0.9480341,-0.9180995,1,416
33298,-1.323697,-0.45289975,-2.0079746,1.4808369,-1.7820057,1,246
33299,0.36942244,0.97731984,0.39654422,-2.0441606,-1.2191801,1,829
33300,-0.03353033,-1.6301804,-1.5077816,0.4345384,0.7260592,0,543
33301,0.42768404,-0.6608835,-0.06972807,0.668949,-1.0049442,0,222
33302,-1.3210962,0.3216191,0.088460885,-1.234284,-0.80164677,1,325
33303,-0.013614998,2.390114,0.9836284,1.0625335,0.39168477,0,1042
33304,-0.87683517,0.8709163,2.0147343,1.9525214,1.2907182,0,1359
33305,-0.5826888,1.8105193,0.1414697,1.1025441,0.51930463,1,1081
33306,-2.1343415,1.0035437,0.16598491,1.1601142,-1.2478063,1,222
33307,-0.6792483,0.549338,-0.46033567,-0.52181846,-0.53670716,0,329
33308,0.22061077,0.16792397,0.45816687,0.5904551,1.0996065,1,943
33309,0.67535603,-1.2575277,0.47615114,-0.5600673,0.83292437,1,524
33310,1.3263974,-1.2785674,-0.28887838,0.03417459,1.0201379,1,700
33311,0.43241522,0.512666,0.21047801,-0.80622,1.3775637,1,825
33312,-0.84534883,1.9920248,0.87158,-0.3014169,1.2621621,0,816
33313,1.4773334,0.42097622,1.5436035,-0.31323016,1.033595,0,936
33314,-0.74037623,1.1417729,-0.2843818,0.5786355,2.163959,1,980
33315,-0.42774063,0.20692767,-0.1321358,-0.8523974,0.9623318,1,407
33316,-1.0599121,0.13848503,1.493587,0.44674197,0.10255181,0,586
33317,-0.25350353,-0.09622157,-1.6189808,0.14442948,-0.5081,1,361
33318,-1.8454325,-0.47708726,2.5214465,0.88370043,-1.8624072,0,494
33319,-0.7602566,0.5889597,0.5958961,-0.6169401,-1.1466879,0,400
33320,-2.215136,0.44013348,0.07554637,1.7843453,0.51873404,0,921
33321,-0.02911012,-0.4812526,0.087689854,1.649823,1.1453494,1,923
33322,-0.9357471,-0.16200341,-1.4426864,-0.02136705,-1.1364093,0,348
33323,-0.9991614,-0.52998185,1.3140991,0.21588372,-0.8787948,1,293
33324,-0.46323606,0.025855418,0.6766962,2.0711215,-0.9031536,1,650
